target_id	length	eff_length	est_counts	tpm
NR_134660.2	1618	1387.31	11.1743	0.376031
NR_134661.2	1308	1077.31	36.5585	1.58424
NR_134662.1	385	170.276	0	0
NR_134663.1	376	162.692	0	0
NR_134664.1	484	259.263	20	3.60135
NR_134665.1	478	253.56	0	0
NR_134666.2	2263	2032.31	14.4304	0.331486
NR_134667.2	2134	1903.31	0	0
NR_134668.1	409	190.81	0	0
NR_134669.2	2506	2275.31	0	0
NR_134670.2	2350	2119.31	0	0
NR_134671.2	2323	2092.31	0	0
NR_134672.1	916	685.351	0	0
NR_134673.1	673	443.017	0	0
NR_134674.1	504	278.043	17	2.85439
NR_134675.1	521	294.201	0	0
NR_134676.1	493	267.755	0	0
NR_134677.2	4839	4608.31	0	0
NR_134678.2	3648	3417.31	0	0
NR_134679.1	606	376.923	0	0
NR_134680.1	1689	1458.31	0	0
NR_134681.1	379	165.239	0	0
NR_134682.1	403	185.52	7	1.7615
NR_134683.1	631	401.51	0	0
NR_134848.2	968	737.313	12.5411	0.794072
NR_134849.2	4165	3934.31	21.5972	0.256275
NR_134850.2	4190	3959.31	0.00218802	2.57993e-05
NR_134851.2	4162	3931.31	0.00137976	1.63848e-05
NR_134852.2	1879	1648.31	19.9671	0.565524
NR_134853.1	821	590.453	0	0
NR_134854.1	1666	1435.31	46.4406	1.51052
NR_134855.2	1934	1703.31	233.589	6.40227
NR_134856.1	856	625.403	7.46388	0.557162
NR_134857.2	2238	2007.31	0	0
NR_134858.2	1908	1677.31	0	0
NR_134859.1	695	464.88	9	0.903811
NR_134860.1	1129	898.313	35.8063	1.86083
NR_134861.2	1118	887.313	73.8227	3.88409
NR_134862.1	1009	778.313	315.195	18.9061
NR_134863.1	993	762.313	0	0
NR_134864.1	892	661.351	153.77	10.8546
NR_134865.1	860	629.386	59.0085	4.37697
NR_134866.1	838	607.436	55.0352	4.22977
NR_134867.2	4394	4163.31	0	0
NR_134868.2	4457	4226.31	111.959	1.23672
NR_134869.3	1528	1297.31	246.074	8.85517
NR_134870.2	1801	1570.31	0	0
NR_134871.2	1960	1729.31	0	0
NR_134872.2	1537	1306.31	54.8851	1.96148
NR_134873.1	3088	2857.31	2.20013	0.0359473
NR_134874.2	2243	2012.31	0	0
NR_134875.2	2945	2714.31	28.681	0.493299
NR_134876.2	2865	2634.31	0	0
NR_134877.2	2948	2717.31	42.397	0.728404
NR_134878.1	6571	6340.31	5.37139	0.0395505
NR_134879.2	3502	3271.31	49.7153	0.709487
NR_134880.1	1846	1615.31	166.243	4.80466
NR_134881.1	3039	2808.31	150.669	2.5047
NR_134882.1	1722	1491.31	0	0
NR_134885.2	1255	1024.31	0	0
NR_134886.2	1034	803.313	18.5401	1.07746
NR_134887.1	653	423.287	19.8105	2.18492
NR_134888.1	1537	1306.31	0	0
NR_134890.2	924	693.351	0	0
NR_134891.2	827	596.453	0	0
NR_134892.2	955	724.313	0	0
NR_134893.2	698	467.88	88.4518	8.82568
NR_134894.2	846	615.436	0	0
NR_134895.2	510	283.612	47.7272	7.85629
NR_134896.2	680	450.005	0	0
NR_134897.2	890	659.351	24.0932	1.7059
NR_134898.2	814	583.468	109.496	8.76111
NR_134899.2	933	702.333	0	0
NR_134900.2	3402	3171.31	0.000632238	9.30718e-06
NR_134901.2	1876	1645.31	0	0
NR_134902.2	1806	1575.31	0	0
NR_134903.2	1768	1537.31	0	0
NR_134904.2	1731	1500.31	2.02432	0.0629904
NR_134905.2	1661	1430.31	0	0
NR_134906.2	1777	1546.31	0	0
NR_134907.1	532	304.694	0	0
NR_134908.1	573	344.553	0	0
NR_134909.1	569	340.683	19.5092	2.6734
NR_134910.1	278	88.3284	0	0
NR_134911.1	1893	1662.31	46.488	1.30558
NR_134912.1	1045	814.313	0.00235283	0.000134889
NR_134913.1	1041	810.313	2.99765	0.172705
NR_134914.1	1637	1406.31	0	0
NR_134915.1	1890	1659.31	4.80448	0.135174
NR_134916.1	781	550.514	9.66061	0.819243
NR_134917.2	2281	2050.31	0	0
NR_134918.2	1721	1490.31	0	0
NR_134919.2	4708	4477.31	0	0
NR_134920.1	937	706.333	66.4665	4.39309
NR_134921.1	667	437.1	0	0
NR_134922.1	1810	1579.31	0	0
NR_134923.1	1787	1556.31	0	0
NR_134924.1	1720	1489.31	0	0
NR_134925.1	982	751.313	0	0
NR_134927.1	1273	1042.31	43.2745	1.93825
NR_134928.1	681	450.993	0	0
NR_134929.1	632	402.51	0	0
NR_134930.1	693	462.918	71.2282	7.1833
NR_134931.1	369	156.831	0	0
NR_134932.1	535	307.611	8	1.21413
NR_134933.1	561	332.894	0	0
NR_134934.2	971	740.313	64.5119	4.06819
NR_134935.2	3972	3741.31	0	0
NR_134936.2	4200	3969.31	21.951	0.258176
NR_134937.1	405	187.277	0	0
NR_134938.2	2906	2675.31	0	0
NR_134939.1	305	107.046	0	0
NR_134940.1	269	82.613	0	0
NR_134941.1	595	366.054	0	0
NR_134944.1	1729	1498.31	0	0
NR_134945.2	3762	3531.31	0	0
NR_134946.1	752	521.601	0	0
NR_134947.2	2434	2203.31	5.94428	0.12595
NR_134948.2	3087	2856.31	36.9552	0.604013
NR_134949.2	6314	6083.31	0	0
NR_134950.2	6212	5981.31	33.556	0.261909
NR_134951.2	4114	3883.31	0	0
NR_134952.2	4204	3973.31	0	0
NR_134953.2	3896	3665.31	0	0
NR_134954.2	4139	3908.31	0	0
NR_134955.2	4149	3918.31	0	0
NR_134956.2	4074	3843.31	93.5666	1.13656
NR_134957.2	4046	3815.31	58.7869	0.719328
NR_134958.2	3443	3212.31	0	0
NR_134959.2	3434	3203.31	0	0
NR_134960.2	3377	3146.31	0	0
NR_134961.2	3504	3273.31	0	0
NR_134962.2	3222	2991.31	0	0
NR_134963.2	3463	3232.31	10.5383	0.152207
NR_134964.2	3368	3137.31	0	0
NR_134965.2	3499	3268.31	0	0
NR_134966.2	5706	5475.31	0	0
NR_134967.2	2493	2262.31	1.83239	0.0378129
NR_134968.2	2466	2235.31	0	0
NR_134969.2	4548	4317.31	0	0
NR_134970.2	3641	3410.31	0	0
NR_134971.1	424	203.999	0	0
NR_134976.3	3502	3271.31	48.4614	0.691593
NR_134980.2	7327	7096.31	0	0
NR_134981.2	1691	1460.31	0	0
NR_134982.2	2030	1799.31	46.6761	1.21106
NR_134983.2	1977	1746.31	419.08	11.2034
NR_134987.2	4405	4174.31	629.401	7.03913
NR_134988.2	2184	1953.31	0	0
NR_134989.2	2375	2144.31	0	0
NR_134990.2	2369	2138.31	0	0
NR_134991.2	2356	2125.31	0	0
NR_134992.2	1985	1754.31	7.81043	0.207847
NR_134993.2	2119	1888.31	0	0
NR_134994.2	2391	2160.31	0	0
NR_134995.1	442	220.419	0	0
NR_134996.1	587	358.201	0	0
NR_134997.1	462	238.762	0	0
NR_134998.1	460	236.861	0	0
NR_134999.1	366	154.297	0	0
NR_135000.1	3112	2881.31	0	0
NR_135001.1	600	370.944	8.26206e-07	1.03982e-07
NR_135002.1	596	367.044	3.81861	0.485695
NR_135003.2	2101	1870.31	0	0
NR_135004.1	369	156.831	0	0
NR_135005.1	1767	1536.31	0	0
NR_135006.1	3619	3388.31	37.187	0.512371
NR_135007.2	2543	2312.31	0	0
NR_135008.2	2266	2035.31	332.981	7.63774
NR_135010.1	3124	2893.31	55.9893	0.903412
NR_135011.1	5058	4827.31	0	0
NR_135012.1	4551	4320.31	5	0.0540295
NR_135013.2	4837	4606.31	0	0
NR_135014.1	467	243.382	8	1.53454
NR_135015.1	446	223.979	2	0.416868
NR_135016.1	412	193.45	0	0
NR_135017.1	543	315.399	0	0
NR_135018.1	879	648.351	0	0
NR_135019.1	413	194.28	0	0
NR_135020.1	734	503.67	8.02874	0.744179
NR_135021.1	1280	1049.31	0	0
NR_135022.1	484	259.263	0	0
NR_135023.1	383	168.634	0	0
NR_135024.1	867	636.351	0	0
NR_135026.1	579	350.307	2.12497	0.283192
NR_135027.1	565	336.822	0	0
NR_135028.1	1007	776.313	0	0
NR_135029.1	962	731.313	0	0
NR_135030.1	742	511.656	0	0
NR_135031.1	561	332.894	0	0
NR_135032.1	366	154.297	0	0
NR_135033.1	748	517.615	0	0
NR_135034.1	697	466.88	0	0
NR_135035.1	679	449.005	0	0
NR_135036.1	1919	1688.31	5.53545	0.153065
NR_135037.1	1004	773.313	4.46455	0.269525
NR_135038.1	686	455.968	321.892	32.9573
NR_135040.1	408	189.966	0	0
NR_135041.1	339	132.842	0	0
NR_135042.2	3501	3270.31	151.808	2.16711
NR_135043.2	3611	3380.31	39.3956	0.544085
NR_135044.1	811	580.468	181	14.5572
NR_135045.1	1312	1081.31	0	0
NR_135046.1	1602	1371.31	4	0.136176
NR_135047.1	3957	3726.31	22.7215	0.284665
NR_135048.2	438	216.73	0	0
NR_135049.1	1430	1199.31	0	0
NR_135050.1	1448	1217.31	0	0
NR_135051.2	3096	2865.31	0	0
NR_135052.1	692	461.943	0	0
NR_135053.1	759	528.572	151	13.3367
NR_135054.1	221	56.1833	0	0
NR_135055.1	933	702.333	0	0
NR_135056.1	547	319.296	0	0
NR_135057.1	544	316.374	0.00016147	2.3827e-05
NR_135058.1	403	185.52	0	0
NR_135059.1	400	182.903	3	0.765731
NR_135060.2	2261	2030.31	0	0
NR_135061.1	552	324.208	0	0
NR_135062.1	456	233.154	3	0.600696
NR_135063.1	382	167.785	0	0
NR_135064.1	4164	3933.31	37.5344	0.445499
NR_135065.1	1705	1474.31	22.2329	0.704018
NR_135066.2	2471	2240.31	1	0.0208386
NR_135067.2	1438	1207.31	32.9496	1.27411
NR_135068.2	1050	819.313	41.7798	2.38063
NR_135069.1	597	367.994	0	0
NR_135071.1	388	172.747	0	0
NR_135072.1	1933	1702.31	0	0
NR_135074.2	6178	5947.31	103.32	0.811039
NR_135075.2	1521	1290.31	10.4919	0.379607
NR_135076.1	505	278.967	0	0
NR_135077.2	3926	3695.31	89.4442	1.13
NR_135078.2	2887	2656.31	84.5401	1.4858
NR_135079.1	750	519.615	19.3781	1.74103
NR_135080.2	3548	3317.31	10.4874	0.14759
NR_135081.2	3294	3063.31	0	0
NR_135082.2	1710	1479.31	3.02612	0.0954998
NR_135083.1	404	186.378	18	4.50874
NR_135084.1	565	336.822	27	3.74232
NR_135085.1	506	279.921	0	0
NR_135086.1	481	256.384	18.0449	3.28579
NR_135087.1	499	273.376	18.9551	3.237
NR_135088.2	2336	2105.31	16.2902	0.361233
NR_135089.2	1921	1690.31	0	0
NR_135090.1	692	461.943	0	0
NR_135091.1	1764	1533.31	11.1164	0.338462
NR_135092.2	3776	3545.31	20.6437	0.271838
NR_135093.1	1038	807.313	0	0
NR_135094.1	571	342.628	0	0
NR_135095.1	2839	2608.31	7.67166	0.137311
NR_135096.1	2096	1865.31	4	0.100112
NR_135097.1	406	188.143	0	0
NR_135098.1	592	363.103	1	0.128572
NR_135099.1	409	190.81	0	0
NR_135100.2	1340	1109.31	0	0
NR_135102.1	534	306.653	0	0
NR_135103.1	537	309.476	0	0
NR_135104.2	2728	2497.31	578.458	10.8137
NR_135105.2	2640	2409.31	1059.54	20.5305
NR_135106.1	4269	4038.31	0	0
NR_135107.1	4226	3995.31	0	0
NR_135108.1	507	280.813	0	0
NR_135109.1	3308	3077.31	24.5333	0.372186
NR_135110.1	390	174.412	0	0
NR_135111.1	490	264.989	0	0
NR_135112.1	968	737.313	19	1.20303
NR_135113.1	400	182.903	7	1.78671
NR_135114.1	639	409.411	55.3294	6.30919
NR_135115.1	506	279.921	16.6706	2.7803
NR_135116.1	678	448.005	0	0
NR_135117.2	1576	1345.31	3.02872	0.105102
NR_135118.2	6904	6673.31	0	0
NR_135119.1	568	339.693	24	3.29839
NR_135120.2	2892	2661.31	145.977	2.56074
NR_135121.2	2790	2559.31	3.64136	0.0664227
NR_135122.1	368	155.951	0	0
NR_135124.1	3258	3027.31	7.94158	0.122469
NR_135125.2	1995	1764.31	77.4849	2.0503
NR_135126.1	2112	1881.31	0	0
NR_135127.1	2345	2114.31	93.9161	2.07371
NR_135128.1	4099	3868.31	59.5144	0.718252
NR_135129.1	2146	1915.31	9	0.219371
NR_135130.1	976	745.313	0	0
NR_135131.2	1095	864.313	1175.74	63.5063
NR_135132.1	567	338.766	0	0
NR_135133.1	680	450.005	24	2.48984
NR_135134.1	751	520.601	0	0
NR_135135.1	426	205.78	0	0
NR_135136.1	357	146.953	0	0
NR_135137.1	637	407.422	0	0
NR_135138.1	536	308.552	14	2.11825
NR_135139.2	4338	4107.31	4.77001	0.0542173
NR_135140.2	4370	4139.31	115.975	1.30801
NR_135141.1	613	383.83	0	0
NR_135143.2	2941	2710.31	2.25812e-08	3.8896e-10
NR_135144.2	2016	1785.31	175.936	4.60062
NR_135145.1	294	99.2974	0	0
NR_135146.2	2732	2501.31	0	0
NR_135147.2	1317	1086.31	0	0
NR_135148.2	1347	1116.31	28.1867	1.17879
NR_135149.2	3774	3543.31	83.7125	1.10295
NR_135150.2	2957	2726.31	22.4283	0.384058
NR_135151.2	2920	2689.31	0	0
NR_135152.2	2855	2624.31	0	0
NR_135153.2	8679	8448.31	0.00041177	2.27542e-06
NR_135154.2	5266	5035.31	922.691	8.55473
NR_135155.1	511	284.597	0	0
NR_135156.2	2218	1987.31	14.1873	0.333282
NR_135157.2	1641	1410.31	0	0
NR_135159.1	656	426.218	0	0
NR_135160.2	1099	868.313	177.861	9.56271
NR_135161.2	895	664.351	17.0774	1.20005
NR_135162.2	1096	865.313	3.69617	0.199414
NR_135164.2	1079	848.313	0	0
NR_135165.2	962	731.313	11	0.702208
NR_135166.2	908	677.351	0	0
NR_135167.2	1255	1024.31	31151	1419.76
NR_135168.2	1048	817.313	0	0
NR_135169.2	6537	6306.31	20.2763	0.150103
NR_135170.1	463	239.696	0	0
NR_135171.1	489	264.033	0	0
NR_135172.1	367	155.097	0	0
NR_135173.1	463	239.696	0	0
NR_135174.1	715	484.777	5	0.481509
NR_135175.1	600	370.944	24.3725	3.06739
NR_135176.1	489	264.033	0	0
NR_135177.1	517	290.4	0	0
NR_135178.1	4411	4180.31	0	0
NR_135179.1	637	407.422	0	0
NR_135180.1	401	183.767	5	1.27022
NR_135181.1	544	316.374	0	0
NR_135182.1	658	428.206	0	0
NR_135183.1	542	314.408	0	0
NR_135186.2	2102	1871.31	0	0
NR_135187.2	2154	1923.31	20.7011	0.502482
NR_135188.2	2095	1864.31	0	0
NR_135190.1	1954	1723.31	0	0
NR_135191.2	4911	4680.31	0	0
NR_135192.1	2990	2759.31	96.0269	1.62468
NR_135193.1	417	197.733	0	0
NR_135194.1	2323	2092.31	0	0
NR_135195.1	5298	5067.31	4.14655	0.0382019
NR_135196.1	1957	1726.31	0.000214995	5.81413e-06
NR_135197.1	1943	1712.31	29.3265	0.799565
NR_135198.1	3264	3033.31	55.0671	0.847523
NR_135199.2	6694	6463.31	0	0
NR_135200.1	2865	2634.31	10.0339	0.17782
NR_135201.2	2038	1807.31	0	0
NR_135202.1	2244	2013.31	0	0
NR_135203.1	1617	1386.31	9	0.30308
NR_135205.1	2031	1800.31	0	0
NR_135213.1	3159	2928.31	223.506	3.56327
NR_135214.2	2830	2599.31	0	0
NR_135215.2	2812	2581.31	0	0
NR_135216.2	2717	2486.31	0	0
NR_135217.2	2527	2296.31	0	0
NR_135218.2	4495	4264.31	161.162	1.76437
NR_135220.2	1531	1300.31	0	0
NR_135221.1	2580	2349.31	17.3073	0.343926
NR_135222.1	1962	1731.31	0	0
NR_135223.1	2335	2104.31	1983.3	44.0003
NR_135224.1	2172	1941.31	283.633	6.82085
NR_135225.1	2332	2101.31	101.732	2.26019
NR_135226.1	2204	1973.31	0	0
NR_135227.1	2588	2357.31	385.522	7.635
NR_135228.1	2279	2048.31	7.03607	0.160365
NR_135229.1	2516	2285.31	25.3379	0.517609
NR_135230.1	2260	2029.31	61.3578	1.41155
NR_135231.1	2097	1866.31	179.928	4.50082
NR_135232.1	2430	2199.31	40.0827	0.850838
NR_135233.1	1112	881.313	0	0
NR_135234.1	1665	1434.31	56.2205	1.8299
NR_135235.2	5700	5469.31	0	0
NR_135237.1	3939	3708.31	17.0083	0.214121
NR_135238.1	1202	971.313	34	1.63417
NR_135239.1	680	450.005	0	0
NR_135240.1	526	298.925	0	0
NR_135241.1	2239	2008.31	10	0.232458
NR_135242.1	4067	3836.31	12.0081	0.146129
NR_135243.1	1547	1316.31	0	0
NR_135244.1	2617	2386.31	12	0.234763
NR_135245.1	3830	3599.31	0	0
NR_135246.2	4237	4006.31	93.1495	1.08546
NR_135247.2	4148	3917.31	2651.72	31.6021
NR_135248.1	1735	1504.31	0	0
NR_135249.2	6401	6170.31	0	0
NR_135250.2	5530	5299.31	0	0
NR_135251.1	676	446.017	1	0.104671
NR_135252.1	2050	1819.31	17	0.436232
NR_135253.1	1486	1255.31	0	0
NR_135254.1	1838	1607.31	22	0.638997
NR_135255.1	1655	1424.31	0	0
NR_135256.1	377	163.54	0	0
NR_135257.1	379	165.239	0	0
NR_135258.1	496	270.548	0	0
NR_135259.2	1969	1738.31	963.695	25.8814
NR_135260.1	706	475.829	0	0
NR_135261.1	791	560.499	0	0
NR_135262.1	606	376.923	0	0
NR_135263.1	840	609.436	0	0
NR_135264.1	958	727.313	0	0
NR_135265.3	561	332.894	9	1.26215
NR_135266.3	634	404.477	0	0
NR_135267.3	661	431.171	0	0
NR_135268.3	1279	1048.31	0	0
NR_135269.1	341	134.426	0	0
NR_135270.2	3312	3081.31	181.906	2.75606
NR_135271.2	3913	3682.31	0	0
NR_135274.1	307	108.588	0	0
NR_135275.2	2301	2070.31	0	0
NR_135276.1	1542	1311.31	7.0156	0.249767
NR_135277.1	1485	1254.31	0	0
NR_135278.1	889	658.351	0	0
NR_135279.1	542	314.408	0	0
NR_135280.1	3409	3178.31	0	0
NR_135281.1	386	171.109	0	0
NR_135282.1	4263	4032.31	797.892	9.23775
NR_135283.1	549	321.243	0	0
NR_135284.1	460	236.861	1	0.197098
NR_135285.1	581	352.307	3	0.397536
NR_135286.1	3460	3229.31	0	0
NR_135287.1	1949	1718.31	41	1.11393
NR_135288.1	3402	3171.31	0	0
NR_135289.2	707	476.829	25.7187	2.51804
NR_135290.1	569	340.683	54	7.39979
NR_135291.1	3055	2824.31	0	0
NR_135292.1	2439	2208.31	8.67065	0.183302
NR_135293.1	3816	3585.31	16.6488	0.216786
NR_135295.1	1839	1608.31	0	0
NR_135296.2	2705	2474.31	0	0
NR_135297.2	3178	2947.31	0	0
NR_135298.1	2076	1845.31	13	0.328889
NR_135299.1	2261	2030.31	0	0
NR_135300.1	1614	1383.31	0	0
NR_135301.1	2755	2524.31	31.0264	0.573805
NR_135304.1	335	129.68	0	0
NR_135305.1	2231	2000.31	100.034	2.33466
NR_135306.1	454	231.354	0	0
NR_135307.1	1161	930.313	135	6.77456
NR_135308.2	1792	1561.31	0	0
NR_135309.2	1813	1582.31	0	0
NR_135310.2	1965	1734.31	24.7107	0.665172
NR_135311.2	1986	1755.31	22.9844	0.611301
NR_135312.1	3132	2901.31	20.4762	0.329482
NR_135313.2	3504	3273.31	0	0
NR_135314.2	3783	3552.31	30.7318	0.403881
NR_135315.2	3536	3305.31	0	0
NR_135316.1	1758	1527.31	17.0665	0.521668
NR_135317.1	2426	2195.31	86.903	1.84806
NR_135318.1	666	436.112	109	11.6682
NR_135319.1	824	593.453	3.00473	0.236372
NR_135320.1	453	230.424	0	0
NR_135321.1	6905	6674.31	0	0
NR_135322.2	1234	1003.31	44.2139	2.05731
NR_135323.3	2070	1839.31	8.93271	0.226727
NR_135324.2	3918	3687.31	24.3642	0.308474
NR_135464.2	4995	4764.31	23.5268	0.230537
NR_135465.2	3333	3102.31	0	0
NR_135466.2	2454	2223.31	0	0
NR_135467.2	1714	1483.31	0	0
NR_135468.2	7326	7095.31	89.9721	0.591988
NR_135469.2	3990	3759.31	19.5137	0.24233
NR_135470.2	2044	1813.31	0	0
NR_135471.2	1837	1606.31	0	0
NR_135472.2	3266	3035.31	0	0
NR_135473.2	8541	8310.31	756.789	4.25142
NR_135474.1	1396	1165.31	35.2519	1.41226
NR_135476.2	1551	1320.31	0	0
NR_135477.2	1697	1466.31	0	0
NR_135478.2	1714	1483.31	0	0
NR_135479.1	837	606.436	264.66	20.3742
NR_135480.1	536	308.552	14.826	2.24322
NR_135481.2	1252	1021.31	0	0
NR_135482.2	7629	7398.31	14.7201	0.0928868
NR_135483.2	3398	3167.31	0	0
NR_135484.2	2137	1906.31	0	0
NR_135485.2	7469	7238.31	163.532	1.05473
NR_135486.2	7412	7181.31	17.2591	0.1122
NR_135490.2	9574	9343.31	153.128	0.765119
NR_135491.2	5557	5326.31	3.12804	0.0274171
NR_135492.2	1013	782.313	41.8822	2.49934
NR_135493.2	2770	2539.31	0	0
NR_135494.2	2603	2372.31	7.56917	0.148954
NR_135495.2	2662	2431.31	0	0
NR_135496.2	2825	2594.31	0	0
NR_135497.2	4128	3897.31	427.738	5.12376
NR_135498.2	3957	3726.31	0	0
NR_135499.2	4038	3807.31	30.8639	0.37845
NR_135500.2	4305	4074.31	115.567	1.32421
NR_135501.2	2946	2715.31	0	0
NR_135502.2	6567	6336.31	2.51457	0.0185269
NR_135503.2	6542	6311.31	1.53338e-05	1.13424e-07
NR_135504.1	6304	6073.31	532.568	4.09379
NR_135505.1	461	237.795	11	2.15956
NR_135506.2	745	514.615	26.6143	2.4144
NR_135507.2	698	467.88	19.6662	1.96228
NR_135508.2	972	741.313	13.8447	0.871882
NR_135509.1	551	323.226	0	0
NR_135511.2	6112	5881.31	0	0
NR_135512.1	553	325.173	0	0
NR_135513.1	863	632.351	0	0
NR_135514.1	524	297.064	0	0
NR_135515.1	3412	3181.31	57.3857	0.842119
NR_135516.1	434	213.018	28.7289	6.29619
NR_135517.1	513	286.534	0	0
NR_135518.1	463	239.696	0	0
NR_135519.1	2236	2005.31	0	0
NR_135520.1	2908	2677.31	3.72513	0.0649559
NR_135521.1	1596	1365.31	0	0
NR_135522.1	587	358.201	6	0.781989
NR_135523.2	2845	2614.31	25.7219	0.459327
NR_135524.1	568	339.693	3	0.412298
NR_135525.1	440	218.542	0	0
NR_135526.1	553	325.173	0	0
NR_135527.1	4243	4012.31	677.143	7.87884
NR_135528.2	1789	1558.31	0	0
NR_135529.1	834	603.436	79	6.11184
NR_135530.1	437	215.815	0	0
NR_135531.1	592	363.103	0	0
NR_135532.1	624	394.618	4	0.473216
NR_135533.1	489	264.033	0	0
NR_135534.1	3708	3477.31	9.11514	0.122376
NR_135535.1	677	447.005	21.0853	2.20213
NR_135536.1	485	260.22	0	0
NR_135537.1	2581	2350.31	11.0781	0.220048
NR_135538.1	752	521.601	0	0
NR_135539.2	742	511.656	140.27	12.7987
NR_135540.1	1347	1116.31	95.6447	3.99992
NR_135541.2	7745	7514.31	0	0
NR_135542.2	7520	7289.31	349.862	2.24072
NR_135543.2	7412	7181.31	0	0
NR_135544.2	7853	7622.31	0	0
NR_135545.1	256	74.6793	0	0
NR_135546.1	1511	1280.31	0	0
NR_135547.1	595	366.054	0	0
NR_135548.2	1972	1741.31	176.143	4.72243
NR_135549.1	482	257.356	0	0
NR_135550.1	2974	2743.31	4.01788	0.0683752
NR_135551.1	1973	1742.31	2.00047	0.0536023
NR_135552.2	1730	1499.31	0	0
NR_135553.2	1220	989.313	0	0
NR_135555.1	2971	2740.31	0	0
NR_135556.1	1583	1352.31	0	0
NR_135557.1	2788	2557.31	9.14846	0.167009
NR_135558.1	563	334.831	6	0.836571
NR_135559.1	561	332.894	0	0
NR_135560.1	1893	1662.31	0	0
NR_135561.1	1887	1656.31	0	0
NR_135562.1	709	478.804	3	0.29251
NR_135563.1	1345	1114.31	0	0
NR_135564.1	440	218.542	0	0
NR_135565.2	1817	1586.31	0	0
NR_135566.1	910	679.351	4.16805	0.286428
NR_135567.1	437	215.815	0	0
NR_135568.2	9103	8872.31	0	0
NR_135569.2	3854	3623.31	140.774	1.81382
NR_135570.1	611	381.892	0	0
NR_135571.1	770	539.529	0	0
NR_135572.1	1725	1494.31	5	0.156209
NR_135573.1	453	230.424	0	0
NR_135574.1	650	420.298	0	0
NR_135575.1	384	169.433	0	0
NR_135576.1	540	312.434	8	1.19539
NR_135577.1	424	203.999	0	0
NR_135578.2	1534	1303.31	0	0
NR_135579.2	4793	4562.31	443	4.53309
NR_135580.2	2592	2361.31	8.42776	0.166623
NR_135581.2	1993	1762.31	16.3343	0.432707
NR_135582.2	1892	1661.31	42.3897	1.1912
NR_135583.2	4289	4058.31	25.5184	0.293552
NR_135584.1	455	232.231	0	0
NR_135585.2	681	450.993	5.34412	0.553202
NR_135587.1	603	373.944	72.181	9.01142
NR_135588.1	387	171.931	0	0
NR_135589.1	620	390.767	0	0
NR_135590.1	3492	3261.31	0	0
NR_135591.1	3855	3624.31	0	0
NR_135592.2	1226	995.313	0	0
NR_135593.2	1839	1608.31	0	0
NR_135594.1	2497	2266.31	53	1.09177
NR_135595.1	641	411.4	98.0404	11.1254
NR_135596.1	651	421.298	9	0.997308
NR_135597.1	770	539.529	0	0
NR_135598.2	7674	7443.31	95.4088	0.59841
NR_135599.2	7941	7710.31	173.419	1.05003
NR_135600.2	7528	7297.31	0	0
NR_135601.2	7317	7086.31	4.69261e-07	3.09151e-09
NR_135602.2	7489	7258.31	65.0767	0.418568
NR_135603.2	7715	7484.31	0	0
NR_135604.2	7638	7407.31	0	0
NR_135605.2	7450	7219.31	276.6	1.78868
NR_135606.2	7541	7310.31	2.89778e-07	1.85057e-09
NR_135607.2	1969	1738.31	1.00043	0.026868
NR_135608.2	2212	1981.31	0	0
NR_135609.2	2083	1852.31	0	0
NR_135610.2	1803	1572.31	22.9693	0.682001
NR_135611.2	1575	1344.31	47.8026	1.66008
NR_135612.2	1389	1158.31	10	0.403042
NR_135613.1	139	27.1814	12	20.6104
NR_135614.1	499	273.376	1	0.170772
NR_135615.1	135	26.459	5	8.82212
NR_135616.1	850	619.436	2	0.150734
NR_135617.2	1485	1254.31	24.9929	0.930223
NR_135618.2	1271	1040.31	0	0
NR_135619.1	121	23.3469	0	0
NR_135620.2	132	25.7288	0	0
NR_135621.2	3717	3486.31	0	0
NR_135622.2	5787	5556.31	92.2272	0.774906
NR_135623.2	1144	913.313	56.1788	2.87163
NR_135624.2	2740	2509.31	0	0
NR_135625.3	2177	1946.31	0	0
NR_135626.2	837	606.436	0	0
NR_135627.2	1357	1126.31	34.3999	1.42585
NR_135628.2	1950	1719.31	0	0
NR_135629.2	1957	1726.31	0	0
NR_135630.2	2014	1783.31	0	0
NR_135631.1	1634	1403.31	0	0
NR_135632.2	3407	3176.31	11.1121	0.163324
NR_135633.1	837	606.436	18.0399	1.38875
NR_135634.1	1809	1578.31	2.51847	0.0744938
NR_135635.1	2303	2072.31	3	0.0675838
NR_135636.1	4453	4222.31	0	0
NR_135637.2	929	698.333	0	0
NR_135638.1	976	745.313	0	0
NR_135639.1	1826	1595.31	17.6076	0.515265
NR_135640.1	1014	783.313	0	0
NR_135641.1	1656	1425.31	19.7419	0.64663
NR_135642.1	1944	1713.31	9	0.245235
NR_135643.2	2050	1819.31	0	0
NR_135644.1	398	181.235	0	0
NR_135645.1	308	109.272	4	1.70894
NR_135646.1	2048	1817.31	1.55575	0.0399657
NR_135648.1	712	481.804	49.9938	4.84421
NR_135649.2	5225	4994.31	0	0
NR_135650.2	5182	4951.31	53.152	0.50116
NR_135651.2	4562	4331.31	0	0
NR_135652.2	5028	4797.31	257.815	2.50892
NR_135653.2	4565	4334.31	0	0
NR_135654.1	1452	1221.31	22.5949	0.863695
NR_135655.1	928	697.333	0	0
NR_135656.1	605	375.934	0	0
NR_135657.1	492	266.77	124.476	21.7834
NR_135658.1	475	250.747	41.706	7.76495
