target_id	length	eff_length	est_counts	tpm
XM_011537009.2	6699	6476.81	7.88649	0.0590471
XM_011537015.3	7581	7358.81	84.828	0.558994
XM_011537016.2	6127	5904.81	44.2927	0.363749
XM_011537018.3	12770	12547.8	0	0
XM_011537020.3	12704	12481.8	0	0
XM_011537022.3	12614	12391.8	0	0
XM_011537023.3	12611	12388.8	0	0
XM_011537024.3	12548	12325.8	0	0
XM_011537025.3	11602	11379.8	21.3715	0.0910701
XM_011537026.3	9213	8990.81	0	0
XM_011537027.3	9416	9193.81	0	0
XM_011537029.3	8036	7813.81	0	0
XM_011537034.3	7146	6923.81	0	0
XM_011537035.4	7068	6845.81	0	0
XM_011537037.4	5617	5394.81	48.2944	0.434107
XM_011537039.3	3608	3385.81	0	0
XM_011537040.3	3515	3292.81	36.9624	0.544339
XM_011537041.3	2762	2539.81	67.0356	1.27991
XM_011537044.4	6935	6712.81	91.6774	0.662267
XM_011537057.4	3213	2990.81	82.8399	1.34316
XM_011537059.2	3404	3181.81	0	0
XM_011537060.4	8229	8006.81	11.4254	0.0691971
XM_011537062.3	6380	6157.81	0	0
XM_011537063.4	4081	3858.81	5.78709	0.0727247
XM_011537064.2	4260	4037.81	0	0
XM_011537065.3	4273	4050.81	179.971	2.15445
XM_011537067.3	6355	6132.81	0	0
XM_011537069.3	6026	5803.81	0	0
XM_011537071.3	5921	5698.81	0	0
XM_011537077.4	1397	1174.81	294.51	12.1565
XM_011537078.3	1613	1390.81	0	0
XM_011537079.3	1608	1385.81	0	0
XM_011537083.3	1139	916.811	0	0
XM_011537084.3	1103	880.811	1.16447	0.0641092
XM_011537085.3	1028	805.811	0	0
XM_011537086.3	5575	5352.81	43.1852	0.391227
XM_011537087.3	5681	5458.81	99.6176	0.88494
XM_011537089.2	1849	1626.81	24.3518	0.725889
XM_011537105.4	5063	4840.81	0	0
XM_011537106.1	2162	1939.81	0	0
XM_011537108.2	4532	4309.81	0	0
XM_011537109.3	4498	4275.81	29.7998	0.337965
XM_011537110.3	9188	8965.81	197.005	1.06553
XM_011537112.3	4358	4135.81	13.4015	0.157133
XM_011537113.3	3913	3690.81	10.0069	0.131478
XM_011537116.4	7650	7427.81	0	0
XM_011537117.4	7638	7415.81	32.2606	0.210955
XM_011537118.4	7557	7334.81	19.9515	0.131906
XM_011537119.3	4038	3815.81	3.20516	0.0407322
XM_011537120.4	2594	2371.81	0	0
XM_011537122.4	2372	2149.81	0	0
XM_011537124.4	2219	1996.81	0	0
XM_011537125.3	1992	1769.81	3.65038	0.10002
XM_011537130.3	1822	1599.81	10.163	0.308056
XM_011537136.4	2576	2353.81	1.77637e-06	3.65963e-08
XM_011537153.3	1262	1039.81	0	0
XM_011537155.3	4122	3899.81	11.3872	0.141596
XM_011537156.3	3859	3636.81	0	0
XM_011537158.2	12842	12619.8	494.299	1.89938
XM_011537159.3	2940	2717.81	33.4782	0.597335
XM_011537162.4	1541	1318.81	1520.1	55.8942
XM_011537167.4	6481	6258.81	26.2442	0.203337
XM_011537168.4	5566	5343.81	16.0504	0.14565
XM_011537170.3	2322	2099.81	0	0
XM_011537171.3	3228	3005.81	0	0
XM_011537174.3	3221	2998.81	0	0
XM_011537175.3	2178	1955.81	0	0
XM_011537176.3	2373	2150.81	6.13149	0.138242
XM_011537177.3	2093	1870.81	0	0
XM_011537178.3	1996	1773.81	9.13497	0.249733
XM_011537179.3	1949	1726.81	0	0
XM_011537181.3	2783	2560.81	0.000373245	7.06794e-06
XM_011537183.3	2314	2091.81	21.2532	0.492693
XM_011537184.4	6433	6210.81	0	0
XM_011537188.3	13064	12841.8	3.95108	0.0149199
XM_011537189.3	12980	12757.8	1.56955	0.00596588
XM_011537197.4	3157	2934.81	3.41396	0.0564097
XM_011537198.3	2951	2728.81	50.0967	0.890248
XM_011537199.3	2809	2586.81	0	0
XM_011537202.4	1569	1346.81	0	0
XM_011537203.4	1942	1719.81	4	0.112786
XM_011537206.4	3320	3097.81	0	0
XM_011537207.3	3669	3446.81	20.0557	0.28216
XM_011537211.4	3211	2988.81	0	0
XM_011537213.4	3163	2940.81	16.3417	0.269467
XM_011537227.2	13375	13152.8	0	0
XM_011537229.3	13161	12938.8	0	0
XM_011537231.3	2838	2615.81	0	0
XM_011537232.4	2780	2557.81	0	0
XM_011537233.3	2664	2441.81	34.2907	0.680989
XM_011537235.1	1383	1160.81	0	0
XM_011537236.3	7461	7238.81	0	0
XM_011537237.3	1907	1684.81	0	0
XM_011537240.3	4806	4583.81	0	0
XM_011537242.3	11084	10861.8	203.136	0.9069
XM_011537245.4	9103	8880.81	39.2442	0.214288
XM_011537252.3	6376	6153.81	122.575	0.965903
XM_011537265.3	3536	3313.81	13.8784	0.20309
XM_011537266.3	3521	3298.81	0	0
XM_011537268.3	3497	3274.81	0	0
XM_011537278.2	6202	5979.81	37.8887	0.307254
XM_011537279.3	5806	5583.81	54.5177	0.473459
XM_011537280.4	5349	5126.81	6.41199e-05	6.06486e-07
XM_011537283.4	2948	2725.81	1.4854	0.0264255
XM_011537288.4	3840	3617.81	0	0
XM_011537289.4	3730	3507.81	24.6674	0.341007
XM_011537291.4	5954	5731.81	14.6971	0.124342
XM_011537292.4	5858	5635.81	0	0
XM_011537293.4	3936	3713.81	7.67091	0.100162
XM_011537294.3	5822	5599.81	0	0
XM_011537296.3	3301	3078.81	0	0
XM_011537299.2	2120	1897.81	0	0
XM_011537305.1	2857	2634.81	0	0
XM_011537306.1	2845	2622.81	0	0
XM_011537307.1	2809	2586.81	0	0
XM_011537308.3	2806	2583.81	0	0
XM_011537309.1	2794	2571.81	0	0
XM_011537310.1	2758	2535.81	0	0
XM_011537317.4	1811	1588.81	15.7387	0.480367
XM_011537318.4	5170	4947.81	202.352	1.98321
XM_011537321.4	1928	1705.81	12.9971	0.369481
XM_011537322.3	649	428.054	1.37614	0.155898
XM_011537323.4	2630	2407.81	0	0
XM_011537324.3	2612	2389.81	0	0
XM_011537329.3	3154	2931.81	0	0
XM_011537330.3	2858	2635.81	0	0
XM_011537331.2	2727	2504.81	0	0
XM_011537332.3	2984	2761.81	0	0
XM_011537333.3	3016	2793.81	0	0
XM_011537334.2	2939	2716.81	0	0
XM_011537335.3	2794	2571.81	0	0
XM_011537336.3	4334	4111.81	0	0
XM_011537337.3	2692	2469.81	0	0
XM_011537338.2	1896	1673.81	0	0
XM_011537339.3	2087	1864.81	0	0
XM_011537340.4	1966	1743.81	0	0
XM_011537341.3	1839	1616.81	0	0
XM_011537343.2	1948	1725.81	0	0
XM_011537344.4	1855	1632.81	0	0
XM_011537345.3	1633	1410.81	0	0
XM_011537346.2	1647	1424.81	0	0
XM_011537352.4	1432	1209.81	0	0
XM_011537353.4	2254	2031.81	0	0
XM_011537356.4	1339	1116.81	0	0
XM_011537362.3	6328	6105.81	185.209	1.47094
XM_011537363.2	12396	12173.8	0	0
XM_011537366.2	12372	12149.8	0	0
XM_011537368.2	12093	11870.8	0	0
XM_011537369.2	12084	11861.8	0	0
XM_011537370.2	12060	11837.8	0	0
XM_011537371.2	11772	11549.8	0	0
XM_011537372.2	11763	11540.8	0	0
XM_011537378.4	12232	12009.8	0.00935551	3.77752e-05
XM_011537379.4	12170	11947.8	24.1697	0.0980978
XM_011537383.4	11861	11638.8	0	0
XM_011537384.3	1767	1544.81	166.821	5.23661
XM_011537387.2	5096	4873.81	558.483	5.5567
XM_011537397.2	5255	5032.81	0	0
XM_011537415.3	5510	5287.81	28.7253	0.26343
XM_011537416.4	5237	5014.81	0	0
XM_011537420.4	2815	2592.81	72.1872	1.3501
XM_011537421.3	3048	2825.81	4.58121	0.0786164
XM_011537431.3	4481	4258.81	0	0
XM_011537432.3	3995	3772.81	0	0
XM_011537452.3	726	504.272	0	0
XM_011537461.3	8851	8628.81	25.2324	0.141802
XM_011537462.3	3579	3356.81	124.028	1.79171
XM_011537466.2	909	686.811	0	0
XM_011537467.3	852	629.811	0	0
XM_011537468.3	998	775.811	0	0
XM_011537471.3	1070	847.811	0	0
XM_011537472.3	711	489.499	0	0
XM_011537474.3	3171	2948.81	0	0
XM_011537475.3	2985	2762.81	0	0
XM_011537476.3	3539	3316.81	0	0
XM_011537480.3	9163	8940.81	158.408	0.859162
XM_011537482.2	6620	6397.81	0	0
XM_011537483.3	6689	6466.81	0	0
XM_011537484.2	6743	6520.81	0	0
XM_011537485.2	6595	6372.81	0	0
XM_011537486.3	6595	6372.81	0	0
XM_011537487.2	6620	6397.81	0	0
XM_011537488.2	6456	6233.81	0	0
XM_011537490.2	6991	6768.81	0	0
XM_011537491.2	6394	6171.81	0	0
XM_011537494.3	2613	2390.81	6.00697	0.121839
XM_011537498.3	2962	2739.81	0	0
XM_011537532.4	1299	1076.81	2	0.0900671
XM_011537540.4	7029	6806.81	47.1803	0.336119
XM_011537542.4	4883	4660.81	5.61445	0.0584146
XM_011537551.3	3664	3441.81	0	0
XM_011537553.3	3603	3380.81	0	0
XM_011537554.3	3859	3636.81	1.79616	0.0239498
XM_011537555.3	3486	3263.81	0	0
XM_011537557.2	1889	1666.81	7.80721	0.227136
XM_011537558.3	5629	5406.81	284.327	2.55007
XM_011537567.3	3025	2802.81	0	0
XM_011537568.3	5778	5555.81	23.2699	0.203106
XM_011537571.3	709	487.499	69.6084	6.92412
XM_011537574.3	5024	4801.81	27.1705	0.274389
XM_011537576.1	4659	4436.81	1.17433	0.012835
XM_011537577.3	2056	1833.81	1.56757	0.0414523
XM_011537579.3	1045	822.811	0	0
XM_011537580.3	9254	9031.81	0	0
XM_011537581.2	5921	5698.81	0	0
XM_011537584.3	5769	5546.81	0	0
XM_011537585.1	5844	5621.81	0	0
XM_011537586.3	5733	5510.81	0	0
XM_011537587.4	5640	5417.81	0	0
XM_011537589.4	5669	5446.81	0	0
XM_011537590.2	5754	5531.81	0	0
XM_011537591.2	5784	5561.81	0	0
XM_011537592.3	5859	5636.81	0	0
XM_011537595.3	7393	7170.81	4.92012	0.0332723
XM_011537596.3	5616	5393.81	3.48278	0.0313117
XM_011537600.3	14872	14649.8	6.69828e-07	2.21721e-09
XM_011537603.2	14808	14585.8	0.000515643	1.71433e-06
XM_011537609.4	3175	2952.81	8.51368	0.139816
XM_011537610.4	2030	1807.81	2.09096	0.0560879
XM_011537611.4	2538	2315.81	0.44801	0.00938124
XM_011537614.2	7103	6880.81	0	0
XM_011537615.2	6980	6757.81	130.011	0.932933
XM_011537617.2	16191	15968.8	345.935	1.0505
XM_011537624.3	2465	2242.81	7.63698	0.165122
XM_011537625.4	2652	2429.81	0	0
XM_011537627.4	2782	2559.81	0	0
XM_011537630.3	2214	1991.81	0	0
XM_011537631.3	2225	2002.81	0	0
XM_011537633.2	2077	1854.81	0	0
XM_011537634.3	1262	1039.81	0	0
XM_011537642.4	5315	5092.81	154.159	1.46787
XM_011537644.2	4098	3875.81	30.9557	0.387306
XM_011537645.2	4123	3900.81	56.6546	0.704298
XM_011537650.3	3903	3680.81	8.80991	0.116066
XM_011537651.2	4369	4146.81	0	0
XM_011537653.2	4535	4312.81	0	0
XM_011537654.2	4532	4309.81	0	0
XM_011537656.4	4626	4403.81	129.161	1.42226
XM_011537663.3	1738	1515.81	0	0
XM_011537665.3	1970	1747.81	0	0
XM_011537673.3	5783	5560.81	0	0
XM_011537677.3	4690	4467.81	50.2892	0.545828
XM_011537678.4	4957	4734.81	1.99479e-05	2.04301e-07
XM_011537685.4	5135	4912.81	0	0
XM_011537694.3	2716	2493.81	0	0
XM_011537700.4	1606	1383.81	0	0
XM_011537701.4	1296	1073.81	89.8969	4.05969
XM_011537713.3	1667	1444.81	7.32984	0.246014
XM_011537714.4	4063	3840.81	12.8701	0.162492
XM_011537715.3	1867	1644.81	69.6733	2.05412
XM_011537716.4	974	751.811	7.77839	0.501715
XM_011537719.3	5554	5331.81	0	0
XM_011537720.4	5594	5371.81	0	0
XM_011537723.2	2686	2463.81	171.289	3.37131
XM_011537728.4	4270	4047.81	1.67768e-08	2.00985e-10
XM_011537729.3	4101	3878.81	0	0
XM_011537730.4	5764	5541.81	24.261	0.212291
XM_011537731.4	4271	4048.81	20.0017	0.239561
XM_011537732.2	2384	2161.81	73.925	1.65825
XM_011537740.3	5782	5559.81	265.68	2.31726
XM_011537741.3	4026	3803.81	0	0
XM_011537752.3	6345	6122.81	0	0
XM_011537755.2	6105	5882.81	0	0
XM_011537758.3	5720	5497.81	185.45	1.63573
XM_011537760.4	1818	1595.81	0	0
XM_011537763.1	4578	4355.81	2.43427e-06	2.71004e-08
XM_011537764.3	4879	4656.81	0	0
XM_011537773.3	2120	1897.81	329.991	8.43189
XM_011537774.3	2583	2360.81	0	0
XM_011537783.2	8781	8558.81	0.0169152	9.58382e-05
XM_011537784.2	8778	8555.81	0.0190083	0.000107735
XM_011537785.2	8736	8513.81	369.854	2.1066
XM_011537787.2	8565	8342.81	14.8796	0.086488
XM_011537788.2	8562	8339.81	16.7438	0.0973583
XM_011537789.2	7927	7704.81	24.6849	0.155362
XM_011537790.2	7482	7259.81	565.64	3.77825
XM_011537791.3	7952	7729.81	28.6268	0.179589
XM_011537805.3	7041	6818.81	16.0948	0.11446
XM_011537806.3	6792	6569.81	0	0
XM_011537809.3	5152	4929.81	829.852	8.16293
XM_011537822.3	5260	5037.81	0.000250761	2.41376e-06
XM_011537824.4	2381	2158.81	0	0
XM_011537825.4	1687	1464.81	0	0
XM_011537827.4	2604	2381.81	4.46084	0.0908207
XM_011537847.3	7095	6872.81	2.35831e-05	1.66396e-07
XM_011537849.3	2011	1788.81	13.9245	0.377478
XM_011537850.4	5093	4870.81	80.2587	0.799037
XM_011537851.4	5270	5047.81	10.8173	0.103918
XM_011537854.3	20949	20726.8	297.24	0.695424
XM_011537856.4	7243	7020.81	27.7397	0.191598
XM_011537857.4	7311	7088.81	19.7683	0.135229
XM_011537864.3	1436	1213.81	0	0
XM_011537877.4	9167	8944.81	0	0
XM_011537881.4	5117	4894.81	0	0
XM_011537882.4	4107	3884.81	0	0
XM_011537883.3	1916	1693.81	0	0
XM_011537888.4	2073	1850.81	3.20515	0.0839774
XM_011537889.2	1224	1001.81	0.517233	0.0250366
XM_011537895.2	2901	2678.81	51.8861	0.939257
XM_011537896.3	1547	1324.81	0	0
XM_011537898.3	7132	6909.81	5.96161	0.0418382
XM_011537903.4	3523	3300.81	0	0
XM_011537909.3	4687	4464.81	7.64026	0.0829814
XM_011537910.4	4612	4389.81	17.2359	0.190399
XM_011537911.3	4416	4193.81	25.2048	0.29144
XM_011537912.3	4420	4197.81	6.60716	0.0763251
XM_011537913.3	4371	4148.81	30.0944	0.351753
XM_011537915.3	4239	4016.81	18.9575	0.228862
XM_011537916.3	3884	3661.81	0	0
XM_011537918.3	5729	5506.81	14.4147	0.126935
XM_011537922.3	3419	3196.81	1.4599	0.0221453
XM_011537923.3	1165	942.811	5.75231	0.295864
XM_011537925.3	38708	38485.8	400.666	0.504845
XM_011537926.4	5770	5547.81	49.8104	0.435385
XM_011537927.3	8806	8583.81	0.541232	0.00305759
XM_011537940.3	668	446.904	6.51888	0.70735
XM_011537946.2	5643	5420.81	48.8384	0.43689
XM_011537947.3	5875	5652.81	11.0406	0.0947119
XM_011537949.2	2523	2300.81	2.0608	0.0434341
XM_011537951.4	4737	4514.81	44.7532	0.480685
XM_011537952.4	1167	944.811	269.938	13.8546
XM_011537957.3	2922	2699.81	0	0
XM_011537961.2	3140	2917.81	0	0
XM_011537962.3	3032	2809.81	0	0
XM_011537963.2	2911	2688.81	0	0
XM_011537965.3	2650	2427.81	0	0
XM_011537966.3	5590	5367.81	0	0
XM_011537969.3	5450	5227.81	14.6836	0.136204
XM_011537972.4	4092	3869.81	0	0
XM_011537976.3	2947	2724.81	27.8731	0.496049
XM_011537985.2	3911	3688.81	16.9712	0.223101
XM_011537988.4	1991	1768.81	26.4102	0.724046
XM_011537989.4	1776	1553.81	124.241	3.87742
XM_011537995.3	2206	1983.81	0	0
XM_011537999.2	2270	2047.81	0	0
XM_011538001.3	2231	2008.81	0	0
XM_011538004.3	1772	1549.81	0	0
XM_011538008.2	1382	1159.81	0	0
XM_011538010.2	2837	2614.81	2	0.0370907
XM_011538012.4	2213	1990.81	37.2551	0.907467
XM_011538014.3	13880	13657.8	0	0
XM_011538015.4	13850	13627.8	6.36554e-07	2.26509e-09
XM_011538016.3	13850	13627.8	6.36554e-07	2.26509e-09
XM_011538017.4	13703	13480.8	8.98959	0.032337
XM_011538019.3	10936	10713.8	7.03439e-05	3.18389e-07
XM_011538022.3	2740	2517.81	48.5348	0.934772
XM_011538023.3	4585	4362.81	380.171	4.2256
XM_011538054.4	3666	3443.81	210.373	2.96229
XM_011538056.3	6258	6035.81	0	0
XM_011538058.4	6039	5816.81	0	0
XM_011538060.3	1552	1329.81	19.8987	0.725623
XM_011538063.4	6606	6383.81	14.9982	0.113929
XM_011538069.3	6768	6545.81	0	0
XM_011538070.3	6828	6605.81	0	0
XM_011538073.4	5656	5433.81	34.1207	0.304501
XM_011538074.3	5264	5041.81	505.334	4.86035
XM_011538078.3	7824	7601.81	0	0
XM_011538085.3	4056	3833.81	0	0
XM_011538095.3	3707	3484.81	1.37025	0.0190676
XM_011538096.3	3362	3139.81	11.7293	0.181153
XM_011538098.3	6734	6511.81	107.202	0.798321
XM_011538103.3	5784	5561.81	0	0
XM_011538105.4	5313	5090.81	0	0
XM_011538106.4	5154	4931.81	0	0
XM_011538107.4	3707	3484.81	0	0
XM_011538108.4	3641	3418.81	0	0
XM_011538112.3	2914	2691.81	0	0
XM_011538116.3	2768	2545.81	2.46018	0.0468616
XM_011538118.3	2993	2770.81	0	0
XM_011538119.3	2762	2539.81	0	0
XM_011538121.3	3012	2789.81	0	0
XM_011538126.3	1738	1515.81	39.2238	1.25482
XM_011538129.4	3656	3433.81	0.12839	0.00181314
XM_011538130.3	2729	2506.81	0	0
XM_011538132.4	1315	1092.81	0	0
XM_011538134.4	865	642.811	0	0
XM_011538139.4	3280	3057.81	0	0
XM_011538140.4	3277	3054.81	0	0
XM_011538143.4	3199	2976.81	0	0
XM_011538147.4	5355	5132.81	0	0
XM_011538168.3	2434	2211.81	21.4586	0.470466
XM_011538169.3	2323	2100.81	61.7172	1.42461
XM_011538170.2	2224	2001.81	0	0
XM_011538171.4	2191	1968.81	0.318735	0.00785057
XM_011538173.2	2061	1838.81	0	0
XM_011538174.2	2058	1835.81	0	0
XM_011538176.2	2004	1781.81	0	0
XM_011538178.2	1842	1619.81	0	0
XM_011538179.2	1776	1553.81	0	0
XM_011538180.2	1662	1439.81	0	0
XM_011538181.2	1659	1436.81	0	0
XM_011538183.2	1913	1690.81	6.72912	0.192992
XM_011538184.2	1796	1573.81	9.68477	0.298409
XM_011538185.2	1431	1208.81	0	0
XM_011538186.4	1167	944.811	23.1244	1.18687
XM_011538188.3	14092	13869.8	110.438	0.386122
XM_011538189.3	3834	3611.81	59.7697	0.802475
XM_011538190.3	3741	3518.81	0	0
XM_011538192.3	9880	9657.81	1.50594	0.00756145
XM_011538193.2	9869	9646.81	8.49406	0.042698
XM_011538195.3	3685	3462.81	0	0
XM_011538197.3	8764	8541.81	86.221	0.489484
XM_011538199.3	2007	1784.81	0	0
XM_011538200.3	1937	1714.81	0	0
XM_011538201.3	1924	1701.81	0	0
XM_011538204.2	5393	5170.81	0	0
XM_011538205.2	5306	5083.81	0	0
XM_011538206.2	5270	5047.81	0	0
XM_011538207.2	6534	6311.81	0	0
XM_011538208.2	5051	4828.81	0	0
XM_011538209.2	4982	4759.81	0	0
XM_011538210.3	2922	2699.81	0	0
XM_011538211.3	5725	5502.81	0	0
XM_011538212.2	3771	3548.81	7	0.0956513
XM_011538215.3	3863	3640.81	0	0
XM_011538218.4	3282	3059.81	54.9549	0.870938
XM_011538220.3	7029	6806.81	113.853	0.811101
XM_011538221.3	7002	6779.81	4.58987e-08	3.2829e-10
XM_011538223.3	4741	4518.81	0	0
XM_011538224.4	17769	17546.8	16.684	0.0461081
XM_011538225.4	17675	17452.8	0	0
XM_011538226.4	3523	3300.81	0	0
XM_011538229.4	2719	2496.81	0	0
XM_011538231.3	2830	2607.81	0	0
XM_011538238.1	3024	2801.81	0	0
XM_011538244.4	4956	4733.81	4.80385	0.0492101
XM_011538245.4	4947	4724.81	56.8643	0.583621
XM_011538246.4	1044	821.811	29.6945	1.75218
XM_011538248.3	9545	9322.81	113.963	0.592778
XM_011538249.3	2743	2520.81	1.68092	0.0323357
XM_011538256.2	1671	1448.81	35.6417	1.19295
XM_011538263.4	10900	10677.8	0	0
XM_011538264.4	10427	10204.8	10.882	0.0517106
XM_011538265.3	5868	5645.81	0	0
XM_011538267.4	4256	4033.81	0	0
XM_011538269.3	4385	4162.81	15.0251	0.175028
XM_011538270.3	1871	1648.81	0	0
XM_011538271.3	2871	2648.81	12.2526	0.224313
XM_011538288.3	3062	2839.81	0	0
XM_011538289.3	1183	960.811	0	0
XM_011538292.3	1335	1112.81	0	0
XM_011538293.3	1340	1117.81	0	0
XM_011538294.3	1316	1093.81	0	0
XM_011538295.2	1401	1178.81	0	0
XM_011538297.3	2388	2165.81	0	0
XM_011538300.2	1558	1335.81	2	0.072604
XM_011538305.2	1642	1419.81	0	0
XM_011538306.2	1007	784.811	0	0
XM_011538312.3	802	579.88	0	0
XM_011538315.3	1623	1400.81	0	0
XM_011538325.3	5336	5113.81	0	0
XM_011538327.3	2911	2688.81	0	0
XM_011538328.4	526	308.085	0	0
XM_011538329.3	621	400.354	0	0
XM_011538330.3	556	336.889	0	0
XM_011538331.4	461	247.303	0	0
XM_011538335.3	2188	1965.81	0	0
XM_011538349.4	1627	1404.81	703.786	24.294
XM_011538350.2	3993	3770.81	28.9557	0.372371
XM_011538352.2	3900	3677.81	126.739	1.67108
XM_011538354.2	2268	2045.81	0	0
XM_011538355.4	2263	2040.81	0	0
XM_011538356.4	2259	2036.81	0	0
XM_011538361.4	1222	999.811	906.215	43.953
XM_011538364.3	3520	3297.81	13.6592	0.200852
XM_011538366.3	3633	3410.81	44.341	0.63041
XM_011538368.3	2562	2339.81	140.147	2.90455
XM_011538370.3	2520	2297.81	3.88981	0.0820899
XM_011538371.3	2546	2323.81	0	0
XM_011538373.3	2980	2757.81	0	0
XM_011538386.3	2670	2447.81	23.9843	0.475144
XM_011538393.3	4316	4093.81	3300.64	39.0972
XM_011538396.2	3261	3038.81	0	0
XM_011538402.4	7224	7001.81	0	0
XM_011538404.4	4101	3878.81	28.9463	0.361885
XM_011538405.4	3778	3555.81	0	0
XM_011538416.3	1370	1147.81	95.9468	4.05355
XM_011538419.4	4944	4721.81	0	0
XM_011538421.4	1165	942.811	16.0819	0.827155
XM_011538423.2	757	535.116	386.821	35.0541
XM_011538424.3	3737	3514.81	0	0
XM_011538431.3	5302	5079.81	189.769	1.81156
XM_011538441.2	1140	917.811	93.2007	4.92426
XM_011538449.1	1817	1594.81	14.1291	0.429616
XM_011538459.2	3599	3376.81	3.44759e-07	4.95091e-09
XM_011538476.3	10163	9940.81	287.147	1.40074
XM_011538480.1	4131	3908.81	1.98628	0.0246417
XM_011538481.2	4242	4019.81	3.1489	0.0379865
XM_011538483.1	2122	1899.81	0	0
XM_011538487.2	3594	3371.81	0	0
XM_011538492.3	5205	4982.81	17.9066	0.174266
XM_011538493.3	5011	4788.81	0	0
XM_011538495.3	1458	1235.81	0	0
XM_011538497.2	13126	12903.8	0	0
XM_011538499.2	12925	12702.8	0	0
XM_011538500.4	12948	12725.8	0	0
XM_011538501.4	12944	12721.8	0	0
XM_011538502.2	5006	4783.81	13.0106	0.131886
XM_011538503.1	834	611.835	0	0
XM_011538504.4	1932	1709.81	20.4928	0.581203
XM_011538505.4	1786	1563.81	49.9781	1.54979
XM_011538514.3	2920	2697.81	9.54003	0.17148
XM_011538515.2	2553	2330.81	39.2943	0.81752
XM_011538525.4	2803	2580.81	174.575	3.2802
XM_011538530.4	6130	5907.81	239.535	1.96616
XM_011538531.4	4389	4166.81	0	0
XM_011538532.4	3103	2880.81	0	0
XM_011538537.3	7154	6931.81	0	0
XM_011538538.4	7014	6791.81	0	0
XM_011538539.3	6936	6713.81	0	0
XM_011538541.2	5576	5353.81	0	0
XM_011538542.3	4266	4043.81	31.5092	0.377852
XM_011538544.2	4567	4344.81	1.83094e-07	2.04352e-09
XM_011538545.3	4489	4266.81	0	0
XM_011538548.4	4313	4090.81	44.9964	0.533389
XM_011538549.2	4661	4438.81	3.04819e-07	3.33006e-09
XM_011538550.4	5650	5427.81	1.17683e-06	1.05139e-08
XM_011538556.4	6305	6082.81	0	0
XM_011538562.3	1831	1608.81	292.973	8.83077
XM_011538569.2	1924	1701.81	290.797	8.28618
XM_011538571.4	6220	5997.81	0	0
XM_011538574.2	1440	1217.81	33.7847	1.34529
XM_011538575.2	980	757.811	39.7924	2.54633
XM_011538578.3	6326	6103.81	119.416	0.948717
XM_011538598.3	2961	2738.81	240.532	4.25879
XM_011538600.3	2951	2728.81	0	0
XM_011538601.2	5648	5425.81	561.455	5.01795
XM_011538602.2	5718	5495.81	0	0
XM_011538603.3	6922	6699.81	0	0
XM_011538604.3	6878	6655.81	0	0
XM_011538608.4	1341	1118.81	0	0
XM_011538611.3	4931	4708.81	0	0
XM_011538613.3	6082	5859.81	67.2702	0.556692
XM_011538614.2	6577	6354.81	0	0
XM_011538615.3	3089	2866.81	0	0
XM_011538622.2	5443	5220.81	0	0
XM_011538630.3	4341	4118.81	1.66852	0.0196443
XM_011538631.3	4200	3977.81	0.507068	0.00618155
XM_011538632.3	4161	3938.81	0	0
XM_011538633.3	4021	3798.81	0	0
XM_011538634.3	3488	3265.81	0	0
XM_011538635.3	3227	3004.81	0	0
XM_011538639.3	8479	8256.81	0	0
XM_011538642.4	7345	7122.81	0	0
XM_011538649.3	628	407.231	0	0
XM_011538653.1	3171	2948.81	46.7424	0.76867
XM_011538655.3	5072	4849.81	292.161	2.92128
XM_011538656.3	2647	2424.81	0	0
XM_011538659.3	2541	2318.81	0	0
XM_011538664.2	6057	5834.81	0	0
XM_011538669.3	4964	4741.81	0	0
XM_011538675.4	1892	1669.81	117.307	3.40668
XM_011538679.1	3317	3094.81	0	0
XM_011538681.4	5331	5108.81	18.4445	0.175074
XM_011538688.3	3374	3151.81	0	0
XM_011538691.4	3168	2945.81	27.9558	0.460196
XM_011538692.3	2841	2618.81	64.391	1.19233
XM_011538695.3	889	666.811	257.058	18.694
XM_011538697.3	4429	4206.81	0	0
XM_011538698.4	4417	4194.81	0	0
XM_011538699.4	2023	1800.81	18.7309	0.504389
XM_011538712.4	1217	994.811	14.4071	0.702281
XM_011538716.3	3952	3729.81	42.0178	0.546289
XM_011538717.3	3770	3547.81	0	0
XM_011538718.4	2842	2619.81	145.276	2.68906
XM_011538725.4	5741	5518.81	225.291	1.97958
XM_011538728.3	3349	3126.81	52.8051	0.818936
XM_011538731.3	5371	5148.81	0.244278	0.00230066
XM_011538733.4	2180	1957.81	0	0
XM_011538734.4	2162	1939.81	0	0
XM_011538735.3	2075	1852.81	0	0
XM_011538737.4	1994	1771.81	0	0
XM_011538738.4	1868	1645.81	3.60463	0.106208
XM_011538743.3	2883	2660.81	4.60237	0.083877
XM_011538745.3	2843	2620.81	137.092	2.53659
XM_011538747.3	863	640.811	50.2779	3.80472
XM_011538754.3	7464	7241.81	156.702	1.04931
XM_011538756.4	8694	8471.81	0	0
XM_011538757.4	8632	8409.81	0	0
XM_011538758.4	8691	8468.81	0	0
XM_011538759.3	8685	8462.81	0	0
XM_011538760.3	8571	8348.81	1.05242e-08	6.11281e-11
XM_011538761.3	8529	8306.81	0	0
XM_011538762.4	7926	7703.81	0	0
XM_011538763.4	7833	7610.81	1.98037e-08	1.2618e-10
XM_011538764.4	7692	7469.81	18.6246	0.120908
